3616
0.06239296 	 -0.89073564 	 0.45021899 	1.0	1.0	1.0	 0.926899
0.06529672 	 0.89046444 	 0.45034366 	1.0	1.0	1.0	 0.926366
0.13293096 	 0.34684471 	 0.92845469 	1.0	1.0	1.0	 0.633415
0.13984996 	 0.12109939 	 0.98273950 	1.0	1.0	1.0	 0.431159
0.06454606 	 -0.89125291 	 0.44888981 	1.0	1.0	1.0	 0.326365
0.12739004 	 -0.49330942 	 0.86047521 	1.0	1.0	1.0	 0.0313683
0.09146078 	 -0.79200262 	 0.60362801 	1.0	1.0	1.0	 0.730328
0.15289316 	 -0.06266472 	 0.98625393 	1.0	1.0	1.0	 0.0540044
0.09192601 	 0.81074323 	 0.57813927 	1.0	1.0	1.0	 0.986306
0.10376495 	 -0.74315456 	 0.66102507 	1.0	1.0	1.0	 0.953671
0.11398590 	 0.70076747 	 0.70422451 	1.0	1.0	1.0	 0.443827
0.09464396 	 0.80795846 	 0.58158890 	1.0	1.0	1.0	 0.562116
0.13327627 	 0.55512673 	 0.82101872 	1.0	1.0	1.0	 0.889523
0.13226099 	 0.57927327 	 0.80433172 	1.0	1.0	1.0	 0.00581058
0.14730597 	 -0.41893269 	 0.89598904 	1.0	1.0	1.0	 0.690522
0.14599871 	 0.48956001 	 0.85966003 	1.0	1.0	1.0	 0.72041
0.11077265 	 0.75875364 	 0.64188966 	1.0	1.0	1.0	 0.207887
0.14658416 	 0.51295457 	 0.84580772 	1.0	1.0	1.0	 0.279448
0.16134040 	 0.36549962 	 0.91672204 	1.0	1.0	1.0	 0.283401
0.09695295 	 0.83424421 	 0.54280450 	1.0	1.0	1.0	 0.116314
0.13778513 	 0.63552065 	 0.75968991 	1.0	1.0	1.0	 0.881566
0.11606270 	 0.77176334 	 0.62522860 	1.0	1.0	1.0	 0.481394
0.12439265 	 -0.72036955 	 0.68234462 	1.0	1.0	1.0	 0.613177
0.10004134 	 -0.83390188 	 0.54277011 	1.0	1.0	1.0	 0.499208
0.12851851 	 0.73164790 	 0.66945824 	1.0	1.0	1.0	 0.57245
0.07650728 	 -0.90972992 	 0.40809080 	1.0	1.0	1.0	 0.914399
0.17981329 	 -0.30879566 	 0.93397667 	1.0	1.0	1.0	 0.783117
0.12927606 	 0.74155640 	 0.65831740 	1.0	1.0	1.0	 0.204428
0.10113523 	 -0.84304482 	 0.52824909 	1.0	1.0	1.0	 0.4276
0.05125268 	 0.96587185 	 0.25389906 	1.0	1.0	1.0	 0.828283
0.12903633 	 0.74645755 	 0.65280223 	1.0	1.0	1.0	 0.487467
0.18834694 	 -0.18411337 	 0.96469047 	1.0	1.0	1.0	 0.0156582
0.11197978 	 0.82136497 	 0.55930324 	1.0	1.0	1.0	 0.858666
0.17984508 	 -0.37470548 	 0.90953370 	1.0	1.0	1.0	 0.572161
0.05408737 	 0.96523353 	 0.25573189 	1.0	1.0	1.0	 0.152474
0.18493941 	 -0.38303725 	 0.90503032 	1.0	1.0	1.0	 0.625306
0.19440556 	 0.26682723 	 0.94393310 	1.0	1.0	1.0	 0.196927
0.19931544 	 0.20746590 	 0.95772191 	1.0	1.0	1.0	 0.724972
0.18696508 	 0.41099290 	 0.89226056 	1.0	1.0	1.0	 0.627995
0.19653729 	 -0.31003581 	 0.93018863 	1.0	1.0	1.0	 0.540669
0.11324193 	 0.84634039 	 0.52046538 	1.0	1.0	1.0	 0.48086
0.19322001 	 -0.37011160 	 0.90867125 	1.0	1.0	1.0	 0.459971
0.13317575 	 0.77679802 	 0.61550715 	1.0	1.0	1.0	 0.0214139
0.20898250 	 0.13199689 	 0.96897014 	1.0	1.0	1.0	 0.765125
0.20288239 	 0.29137938 	 0.93484587 	1.0	1.0	1.0	 0.392055
0.16255392 	 0.65709754 	 0.73607000 	1.0	1.0	1.0	 0.209897
0.20803021 	 -0.23448706 	 0.94959952 	1.0	1.0	1.0	 0.518896
0.09538415 	 0.90067928 	 0.42388524 	1.0	1.0	1.0	 0.0289522
0.21324547 	 -0.18471376 	 0.95937855 	1.0	1.0	1.0	 0.609769
0.05473499 	 -0.96557864 	 0.25428719 	1.0	1.0	1.0	 0.724082
0.02599909 	 0.99397478 	 0.10648091 	1.0	1.0	1.0	 0.514802
0.13808893 	 -0.77700254 	 0.61416488 	1.0	1.0	1.0	 0.371367
0.11082401 	 0.87566829 	 0.47002455 	1.0	1.0	1.0	 0.730754
0.20812081 	 -0.40682965 	 0.88948039 	1.0	1.0	1.0	 0.575041
0.22919008 	 -0.01996815 	 0.97317685 	1.0	1.0	1.0	 0.729809
0.12251771 	 0.85692250 	 0.50067279 	1.0	1.0	1.0	 0.677724
0.10573587 	 -0.88998521 	 0.44356087 	1.0	1.0	1.0	 0.79147
0.21762998 	 0.40080213 	 0.88994092 	1.0	1.0	1.0	 0.0838232
0.11979723 	 0.87221159 	 0.47423155 	1.0	1.0	1.0	 0.495752
0.12538116 	 0.85879104 	 0.49674693 	1.0	1.0	1.0	 0.486344
0.12127475 	 0.86917386 	 0.47940509 	1.0	1.0	1.0	 0.812753
0.23736350 	 -0.19537561 	 0.95157078 	1.0	1.0	1.0	 0.406073
0.19182655 	 0.62250705 	 0.75874077 	1.0	1.0	1.0	 0.490978
0.08314206 	 -0.93683678 	 0.33974145 	1.0	1.0	1.0	 0.417877
0.22668038 	 0.39742818 	 0.88919449 	1.0	1.0	1.0	 0.344243
0.21840019 	 0.48469089 	 0.84698058 	1.0	1.0	1.0	 0.977658
0.24848635 	 -0.19731515 	 0.94832551 	1.0	1.0	1.0	 0.408817
0.22045851 	 -0.49025738 	 0.84323528 	1.0	1.0	1.0	 0.735183
0.01928950 	 0.99786684 	 0.06236729 	1.0	1.0	1.0	 0.766551
0.20565300 	 -0.62818941 	 0.75038984 	1.0	1.0	1.0	 0.496879
0.23003573 	 0.52702172 	 0.81812693 	1.0	1.0	1.0	 0.550883
0.22930761 	 -0.52327135 	 0.82073449 	1.0	1.0	1.0	 0.53719
0.26863511 	 0.13727167 	 0.95341054 	1.0	1.0	1.0	 0.490861
0.27065520 	 -0.08431554 	 0.95897688 	1.0	1.0	1.0	 0.934687
0.18667784 	 -0.72414177 	 0.66390517 	1.0	1.0	1.0	 0.496804
0.27072631 	 0.25791044 	 0.92746400 	1.0	1.0	1.0	 0.386326
0.26306168 	 0.36606815 	 0.89263243 	1.0	1.0	1.0	 0.392137
0.26312816 	 0.36593731 	 0.89266649 	1.0	1.0	1.0	 0.0826583
0.28018798 	 -0.17088785 	 0.94461211 	1.0	1.0	1.0	 0.803069
0.16868596 	 0.81835317 	 0.54940253 	1.0	1.0	1.0	 0.0109557
0.19495479 	 -0.72799549 	 0.65727863 	1.0	1.0	1.0	 0.290403
0.21056535 	 0.69392913 	 0.68856705 	1.0	1.0	1.0	 0.573804
0.27324454 	 0.35411422 	 0.89439395 	1.0	1.0	1.0	 0.690118
0.29248747 	 0.09844654 	 0.95118839 	1.0	1.0	1.0	 0.571683
0.21838715 	 -0.66244937 	 0.71656673 	1.0	1.0	1.0	 0.053078
0.13691267 	 -0.88109947 	 0.45267940 	1.0	1.0	1.0	 0.666255
0.05559847 	 0.98380345 	 0.17041003 	1.0	1.0	1.0	 0.165463
0.29018914 	 -0.17677935 	 0.94049951 	1.0	1.0	1.0	 0.737913
0.20274672 	 0.73422706 	 0.64792313 	1.0	1.0	1.0	 0.652312
0.10983344 	 0.93218874 	 0.34490690 	1.0	1.0	1.0	 0.435429
0.24353343 	 0.58241464 	 0.77555442 	1.0	1.0	1.0	 0.639857
0.16758394 	 -0.82160548 	 0.54486700 	1.0	1.0	1.0	 0.0674564
0.28247333 	 0.33641508 	 0.89835055 	1.0	1.0	1.0	 0.89574
0.22414945 	 0.67018557 	 0.70753680 	1.0	1.0	1.0	 0.383207
0.13344450 	 0.90033987 	 0.41422299 	1.0	1.0	1.0	 0.398865
0.17445516 	 0.82064808 	 0.54415266 	1.0	1.0	1.0	 0.257531
0.12996049 	 0.90644706 	 0.40182583 	1.0	1.0	1.0	 0.829692
0.26055046 	 0.52137788 	 0.81257527 	1.0	1.0	1.0	 0.982165
0.28630686 	 0.35893365 	 0.88836649 	1.0	1.0	1.0	 0.607471
0.26615321 	 0.50135554 	 0.82328919 	1.0	1.0	1.0	 0.804398
0.28759548 	 0.41602070 	 0.86267932 	1.0	1.0	1.0	 0.529371
0.31343454 	 0.13182868 	 0.94041480 	1.0	1.0	1.0	 0.157366
0.31591455 	 -0.13784311 	 0.93872108 	1.0	1.0	1.0	 0.698034
0.32064932 	 -0.01699675 	 0.94704547 	1.0	1.0	1.0	 0.178895
0.22570965 	 -0.71363433 	 0.66316001 	1.0	1.0	1.0	 0.638866
0.32775069 	 -0.04362423 	 0.94375654 	1.0	1.0	1.0	 0.66028
0.11698562 	 -0.93280336 	 0.34086986 	1.0	1.0	1.0	 0.425405
0.33232177 	 0.06304212 	 0.94105682 	1.0	1.0	1.0	 0.817459
0.18024510 	 0.85018380 	 0.49467080 	1.0	1.0	1.0	 0.0273561
0.30207840 	 0.45809371 	 0.83600167 	1.0	1.0	1.0	 0.546252
0.30392743 	 0.48080599 	 0.82246807 	1.0	1.0	1.0	 0.575205
0.24631082 	 0.71360376 	 0.65582059 	1.0	1.0	1.0	 0.184973
0.28244958 	 0.61173416 	 0.73892053 	1.0	1.0	1.0	 0.909055
0.13642159 	 0.92803142 	 0.34662203 	1.0	1.0	1.0	 0.423857
0.35481301 	 -0.14234101 	 0.92403829 	1.0	1.0	1.0	 0.795224
0.18157616 	 0.86807128 	 0.46204150 	1.0	1.0	1.0	 0.525977
0.27050646 	 -0.66252200 	 0.69849184 	1.0	1.0	1.0	 0.101018
0.35317502 	 -0.25205059 	 0.90096499 	1.0	1.0	1.0	 0.830827
0.34715109 	 0.32840876 	 0.87842689 	1.0	1.0	1.0	 0.508551
0.34869259 	 0.32953044 	 0.87739567 	1.0	1.0	1.0	 0.300021
0.26202466 	 0.71210774 	 0.65134142 	1.0	1.0	1.0	 0.383844
0.36042468 	 -0.22591462 	 0.90501748 	1.0	1.0	1.0	 0.879596
0.00789823 	 0.99991753 	 0.01012641 	1.0	1.0	1.0	 0.36594
0.27362025 	 -0.68605119 	 0.67414073 	1.0	1.0	1.0	 0.178693
0.26123822 	 0.73143966 	 0.62988143 	1.0	1.0	1.0	 0.584766
0.35424439 	 -0.36860232 	 0.85944357 	1.0	1.0	1.0	 0.0757441
0.38122676 	 0.10702571 	 0.91826557 	1.0	1.0	1.0	 0.493621
0.37479787 	 0.26464456 	 0.88853239 	1.0	1.0	1.0	 0.837865
0.20817026 	 0.85106322 	 0.48203376 	1.0	1.0	1.0	 0.815523
0.25399754 	 -0.75554230 	 0.60385518 	1.0	1.0	1.0	 0.22434
0.20384574 	 0.85924525 	 0.46919561 	1.0	1.0	1.0	 0.959523
0.31560034 	 -0.59993549 	 0.73516925 	1.0	1.0	1.0	 0.726073
0.38634307 	 -0.27019904 	 0.88189087 	1.0	1.0	1.0	 0.222952
0.12156385 	 0.95650864 	 0.26516685 	1.0	1.0	1.0	 0.773836
0.30745157 	 0.66138459 	 0.68413738 	1.0	1.0	1.0	 0.311025
0.39206835 	 -0.26556079 	 0.88077232 	1.0	1.0	1.0	 0.801886
0.22015867 	 0.84783993 	 0.48238741 	1.0	1.0	1.0	 0.736574
0.35305580 	 -0.49860121 	 0.79167445 	1.0	1.0	1.0	 0.233377
0.40191371 	 0.21032957 	 0.89119406 	1.0	1.0	1.0	 0.619703
0.27407021 	 0.75043800 	 0.60143855 	1.0	1.0	1.0	 0.01184
0.30018272 	 0.69949013 	 0.64853982 	1.0	1.0	1.0	 0.0944983
0.22380706 	 -0.84091310 	 0.49272260 	1.0	1.0	1.0	 0.897567
0.38962248 	 -0.36284919 	 0.84648378 	1.0	1.0	1.0	 0.908523
0.30948914 	 0.68579013 	 0.65871722 	1.0	1.0	1.0	 0.198926
0.32273361 	 0.65046864 	 0.68755623 	1.0	1.0	1.0	 0.772731
0.16147524 	 0.92746509 	 0.33724508 	1.0	1.0	1.0	 0.462849
0.14405579 	 0.94335302 	 0.29888627 	1.0	1.0	1.0	 0.034532
0.31621029 	 0.67705082 	 0.66453988 	1.0	1.0	1.0	 0.0876099
0.42630879 	 0.09562859 	 0.89950875 	1.0	1.0	1.0	 0.753865
0.35178013 	 0.57708184 	 0.73703954 	1.0	1.0	1.0	 0.919328
0.40568730 	 0.34642179 	 0.84581899 	1.0	1.0	1.0	 0.657241
0.27687827 	 0.77371429 	 0.56982858 	1.0	1.0	1.0	 0.309553
0.36426330 	 -0.53474979 	 0.76246633 	1.0	1.0	1.0	 0.744982
0.43246563 	 -0.06436298 	 0.89935026 	1.0	1.0	1.0	 0.384838
0.25575947 	 -0.80634712 	 0.53328361 	1.0	1.0	1.0	 0.452295
0.42177861 	 -0.27458862 	 0.86412030 	1.0	1.0	1.0	 0.348034
0.43817018 	 0.15915371 	 0.88469033 	1.0	1.0	1.0	 0.731241
0.19963395 	 0.89766041 	 0.39287667 	1.0	1.0	1.0	 0.130106
0.44392043 	 -0.09989863 	 0.89048016 	1.0	1.0	1.0	 0.387637
0.40296919 	 -0.42344853 	 0.81136131 	1.0	1.0	1.0	 0.217329
0.28214964 	 -0.77512524 	 0.56530739 	1.0	1.0	1.0	 0.199494
0.26551496 	 -0.80408462 	 0.53193019 	1.0	1.0	1.0	 0.806965
0.03760982 	 -0.99583636 	 0.08303876 	1.0	1.0	1.0	 0.611364
0.45216138 	 -0.18543318 	 0.87244749 	1.0	1.0	1.0	 0.140735
0.26826123 	 0.82062592 	 0.50458796 	1.0	1.0	1.0	 0.298101
0.45980676 	 -0.17940320 	 0.86970813 	1.0	1.0	1.0	 0.996135
0.21231074 	 0.89625432 	 0.38942567 	1.0	1.0	1.0	 0.17503
0.35951927 	 0.65249160 	 0.66708366 	1.0	1.0	1.0	 0.813895
0.41190813 	 0.49362146 	 0.76594357 	1.0	1.0	1.0	 0.474175
0.44865241 	 0.33044576 	 0.83037137 	1.0	1.0	1.0	 0.89958
0.44865850 	 0.33040915 	 0.83038265 	1.0	1.0	1.0	 0.717039
0.17622375 	 0.93159786 	 0.31791606 	1.0	1.0	1.0	 0.744395
0.47471592 	 0.05560368 	 0.87838091 	1.0	1.0	1.0	 0.290648
0.44832874 	 0.35523839 	 0.82024815 	1.0	1.0	1.0	 0.865852
0.32870913 	 -0.72299729 	 0.60763906 	1.0	1.0	1.0	 0.0508255
0.38637164 	 0.60531714 	 0.69592249 	1.0	1.0	1.0	 0.959881
0.35285175 	 -0.67555089 	 0.64739991 	1.0	1.0	1.0	 0.383738
0.46645903 	 0.30598610 	 0.82993282 	1.0	1.0	1.0	 0.178962
0.45017826 	 -0.38311786 	 0.80657314 	1.0	1.0	1.0	 0.704939
0.30098072 	 -0.78378981 	 0.54321647 	1.0	1.0	1.0	 0.805957
0.21370483 	 0.90349535 	 0.37151903 	1.0	1.0	1.0	 0.636784
0.32312113 	 0.75704257 	 0.56787259 	1.0	1.0	1.0	 0.145335
0.45100255 	 0.40028683 	 0.79772624 	1.0	1.0	1.0	 0.445356
0.18282943 	 -0.92485979 	 0.33347829 	1.0	1.0	1.0	 0.8292
0.33125964 	 -0.73591986 	 0.59049896 	1.0	1.0	1.0	 0.708796
0.16596421 	 0.94498856 	 0.28187318 	1.0	1.0	1.0	 0.0747357
0.15491005 	 0.95330348 	 0.25925924 	1.0	1.0	1.0	 0.253429
0.11431599 	 0.97546308 	 0.18815853 	1.0	1.0	1.0	 0.838195
0.46651858 	 -0.35550576 	 0.80992349 	1.0	1.0	1.0	 0.913939
0.46656417 	 -0.35963493 	 0.80807214 	1.0	1.0	1.0	 0.40756
0.49615191 	 -0.14821696 	 0.85549109 	1.0	1.0	1.0	 0.245425
0.37040176 	 -0.66952683 	 0.64384499 	1.0	1.0	1.0	 0.0609474
0.22101103 	 0.90175710 	 0.37146771 	1.0	1.0	1.0	 0.285287
0.29547771 	 0.81398881 	 0.50011513 	1.0	1.0	1.0	 0.24481
0.23582828 	 -0.87939711 	 0.41357678 	1.0	1.0	1.0	 0.970883
0.12495721 	 0.97077934 	 0.20487355 	1.0	1.0	1.0	 0.193836
0.43707320 	 -0.50002519 	 0.74762412 	1.0	1.0	1.0	 0.967672
0.50712331 	 0.04821541 	 0.86052381 	1.0	1.0	1.0	 0.278697
0.50712331 	 0.04821541 	 0.86052381 	1.0	1.0	1.0	 0.0805832
0.42731695 	 0.54878777 	 0.71849301 	1.0	1.0	1.0	 0.817157
0.35988920 	 -0.70356354 	 0.61276269 	1.0	1.0	1.0	 0.0505341
0.38048178 	 0.67339611 	 0.63385432 	1.0	1.0	1.0	 0.670237
0.38050732 	 0.67341044 	 0.63382376 	1.0	1.0	1.0	 0.682077
0.46200591 	 0.43735993 	 0.77153537 	1.0	1.0	1.0	 0.776576
0.51202284 	 0.00223984 	 0.85896891 	1.0	1.0	1.0	 0.674143
0.51250473 	 -0.07156031 	 0.85569739 	1.0	1.0	1.0	 0.582665
0.45075954 	 -0.48933594 	 0.74656960 	1.0	1.0	1.0	 0.781591
0.48414489 	 0.38507398 	 0.78569826 	1.0	1.0	1.0	 0.554322
0.48329683 	 0.39814877 	 0.77968053 	1.0	1.0	1.0	 0.0171704
0.27879089 	 0.85194279 	 0.44324837 	1.0	1.0	1.0	 0.0517023
0.41980844 	 0.61372268 	 0.66865936 	1.0	1.0	1.0	 0.139312
0.43882109 	 0.57339374 	 0.69184945 	1.0	1.0	1.0	 0.893178
0.48125383 	 0.43742533 	 0.75964059 	1.0	1.0	1.0	 0.812506
0.41983955 	 0.62985526 	 0.65346546 	1.0	1.0	1.0	 0.469747
0.50865198 	 0.33381143 	 0.79362654 	1.0	1.0	1.0	 0.7793
0.53621012 	 0.14901282 	 0.83082723 	1.0	1.0	1.0	 0.524282
0.47139789 	 0.50457367 	 0.72331836 	1.0	1.0	1.0	 0.90912
0.39344529 	 0.69756122 	 0.59883983 	1.0	1.0	1.0	 0.361414
0.34594842 	 0.77786854 	 0.52463342 	1.0	1.0	1.0	 0.709449
0.51047445 	 0.36180084 	 0.78007435 	1.0	1.0	1.0	 0.44069
0.54177043 	 0.15379068 	 0.82633724 	1.0	1.0	1.0	 0.570797
0.54705507 	 -0.04176424 	 0.83605412 	1.0	1.0	1.0	 0.958434
0.47104685 	 -0.51090138 	 0.71909294 	1.0	1.0	1.0	 0.175763
0.46687038 	 0.54988157 	 0.69257657 	1.0	1.0	1.0	 0.375257
0.50568326 	 0.42329920 	 0.75173282 	1.0	1.0	1.0	 0.182222
0.46551059 	 0.56243218 	 0.68335199 	1.0	1.0	1.0	 0.793586
0.46836708 	 0.55698031 	 0.68586093 	1.0	1.0	1.0	 0.93432
0.55921337 	 -0.11185436 	 0.82144325 	1.0	1.0	1.0	 0.232421
0.20850873 	 -0.92614511 	 0.31429181 	1.0	1.0	1.0	 0.228556
0.53300389 	 0.34039778 	 0.77462004 	1.0	1.0	1.0	 0.403586
0.38664299 	 0.73586077 	 0.55589220 	1.0	1.0	1.0	 0.217481
0.56622357 	 0.03067420 	 0.82368074 	1.0	1.0	1.0	 0.691656
0.34915968 	 -0.78274093 	 0.51517390 	1.0	1.0	1.0	 0.591236
0.50008759 	 0.47934298 	 0.72120920 	1.0	1.0	1.0	 0.308275
0.21105048 	 -0.92551664 	 0.31444658 	1.0	1.0	1.0	 0.05267
0.57046182 	 -0.05194379 	 0.81967991 	1.0	1.0	1.0	 0.343318
0.36974380 	 0.76774016 	 0.52332071 	1.0	1.0	1.0	 0.20917
0.32673242 	 0.82752722 	 0.45655736 	1.0	1.0	1.0	 0.259995
0.58048779 	 0.00690854 	 0.81423964 	1.0	1.0	1.0	 0.219876
0.58136749 	 -0.01544555 	 0.81349448 	1.0	1.0	1.0	 0.603614
0.57054069 	 -0.18700032 	 0.79969632 	1.0	1.0	1.0	 0.782576
0.37870959 	 0.76611923 	 0.51926908 	1.0	1.0	1.0	 0.487516
0.53301694 	 -0.40380699 	 0.74352731 	1.0	1.0	1.0	 0.293473
0.37927967 	 0.76916104 	 0.51433279 	1.0	1.0	1.0	 0.930257
0.58056484 	 0.18413243 	 0.79312024 	1.0	1.0	1.0	 0.0755925
0.21099851 	 -0.93143387 	 0.29649716 	1.0	1.0	1.0	 0.520948
0.23267623 	 0.92322698 	 0.30580011 	1.0	1.0	1.0	 0.350148
0.58101848 	 -0.21286933 	 0.78555978 	1.0	1.0	1.0	 0.0589439
0.50987478 	 0.52697640 	 0.67994381 	1.0	1.0	1.0	 0.13368
0.29268520 	 -0.86873478 	 0.39954380 	1.0	1.0	1.0	 0.387108
0.16438151 	 -0.95953952 	 0.22861019 	1.0	1.0	1.0	 0.225303
0.52341894 	 0.49499536 	 0.69355044 	1.0	1.0	1.0	 0.139242
0.59581216 	 0.14711891 	 0.78953397 	1.0	1.0	1.0	 0.546802
0.40261461 	 -0.73967677 	 0.53923997 	1.0	1.0	1.0	 0.792227
0.50011604 	 -0.55645675 	 0.66350571 	1.0	1.0	1.0	 0.853174
0.49743596 	 0.58986209 	 0.63609762 	1.0	1.0	1.0	 0.138462
0.61346598 	 0.03956017 	 0.78872967 	1.0	1.0	1.0	 0.383272
0.61609947 	 -0.01806318 	 0.78746121 	1.0	1.0	1.0	 0.354155
0.59428476 	 -0.26294234 	 0.76005720 	1.0	1.0	1.0	 0.547991
0.18793216 	 0.95537293 	 0.22791240 	1.0	1.0	1.0	 0.515662
0.54799090 	 -0.47305059 	 0.68987616 	1.0	1.0	1.0	 0.794359
0.51685650 	 0.56910015 	 0.63951887 	1.0	1.0	1.0	 0.874943
0.62590209 	 0.09746710 	 0.77378727 	1.0	1.0	1.0	 0.6921
0.52301775 	 0.56300528 	 0.63990428 	1.0	1.0	1.0	 0.742634
0.62345052 	 -0.13626313 	 0.76989727 	1.0	1.0	1.0	 0.412871
0.61661679 	 0.21554495 	 0.75718169 	1.0	1.0	1.0	 0.0949486
0.63394113 	 -0.05923862 	 0.77110922 	1.0	1.0	1.0	 0.871524
0.59246822 	 0.37398169 	 0.71352583 	1.0	1.0	1.0	 0.545667
0.11610788 	 -0.98198987 	 0.14904649 	1.0	1.0	1.0	 0.128332
0.38562436 	 -0.79381058 	 0.47027505 	1.0	1.0	1.0	 0.909924
0.64104848 	 0.00573531 	 0.76747896 	1.0	1.0	1.0	 0.464246
0.62760816 	 -0.20572977 	 0.75085502 	1.0	1.0	1.0	 0.481416
0.57445419 	 0.45493626 	 0.68046703 	1.0	1.0	1.0	 0.533118
0.49671964 	 0.64537622 	 0.58030952 	1.0	1.0	1.0	 0.672431
0.47044318 	 -0.68061432 	 0.56164701 	1.0	1.0	1.0	 0.565608
0.61137862 	 0.34221148 	 0.71351768 	1.0	1.0	1.0	 0.378114
0.49515246 	 -0.64085435 	 0.58662573 	1.0	1.0	1.0	 0.847861
0.42886678 	 0.75731809 	 0.49248614 	1.0	1.0	1.0	 0.627161
0.46976535 	 0.69837712 	 0.53999067 	1.0	1.0	1.0	 0.151443
0.57923174 	 0.46495365 	 0.66955858 	1.0	1.0	1.0	 0.0605624
0.37408980 	 -0.81462197 	 0.44322441 	1.0	1.0	1.0	 0.421977
0.65270854 	 0.05644593 	 0.75550342 	1.0	1.0	1.0	 0.131426
0.23750533 	 -0.92891910 	 0.28407838 	1.0	1.0	1.0	 0.572116
0.41163736 	 -0.77494755 	 0.47959459 	1.0	1.0	1.0	 0.142913
0.63735522 	 -0.23952676 	 0.73239692 	1.0	1.0	1.0	 0.101347
0.64372317 	 0.21551654 	 0.73428408 	1.0	1.0	1.0	 0.277109
0.64891103 	 0.17561014 	 0.74032125 	1.0	1.0	1.0	 0.652366
0.62532927 	 -0.31850438 	 0.71240316 	1.0	1.0	1.0	 0.834588
0.58357024 	 0.48857894 	 0.64864196 	1.0	1.0	1.0	 0.628173
0.38006048 	 0.82801684 	 0.41224039 	1.0	1.0	1.0	 0.562494
